tes GPS
Gps Testing
False
(u'2013-06-18T21:28:03.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:04.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:05.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:06.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:07.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:08.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:09.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:10.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:11.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:12.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:13.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:14.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:15.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:16.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:17.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:18.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:19.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:20.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:21.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:22.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:23.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:24.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:25.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:26.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:27.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:28.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:29.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:30.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:31.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:32.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:33.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:34.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:35.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:36.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:37.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:38.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:28:39.000Z', -6.977183333, 107.62927, 708.1, 0.0, 0.0, 3, 12)
